experiment,run,key,value,step
exprt_anomaly,video_binary_pooled_mean,train_loss,0.03666301500052214,99
exprt_anomaly,video_binary_pooled_mean,train_loss,0.037990672746673226,99
exprt_anomaly,video_binary_pooled_rand,ap,0.9068743955152718,0
exprt_anomaly,video_binary_pooled_rand,ap,0.9068895682510328,0
exprt_anomaly,video_binary_pooled_rand,roc_auc,0.52,0
exprt_anomaly,video_binary_pooled_rand,roc_auc,0.5314285714285715,0
exprt_anomaly,video_binary_pooled_rand,train_loss,0.025241953460499643,149
exprt_anomaly,video_binary_pooled_rand,train_loss,0.008312229660805314,199
exprt_anomaly,video_multiclass_pooled,acc,0.485,0
exprt_anomaly,video_multiclass_pooled,acc,0.49499999999999994,0
exprt_anomaly,video_multiclass_pooled,acc,0.505,0
exprt_anomaly,video_multiclass_pooled,acc_std,0.07348469228349534,0
exprt_anomaly,video_multiclass_pooled,acc_std,0.024494897427831803,0
exprt_anomaly,video_multiclass_pooled,acc_std,0.03316624790355401,0
exprt_anomaly,video_multiclass_pooled,macro_f1,0.4411516261516262,0
exprt_anomaly,video_multiclass_pooled,macro_f1,0.45579254079254083,0
exprt_anomaly,video_multiclass_pooled,macro_f1,0.45149461649461653,0
exprt_anomaly,video_multiclass_pooled,macro_f1_std,0.05948316147094801,0
exprt_anomaly,video_multiclass_pooled,macro_f1_std,0.02787490852643234,0
exprt_anomaly,video_multiclass_pooled,macro_f1_std,0.025589921155456857,0
exprt_anomaly,video_multiclass_pooled_mean,acc,0.365,0
exprt_anomaly,video_multiclass_pooled_mean,acc,0.39,0
exprt_anomaly,video_multiclass_pooled_mean,acc_std,0.03741657386773943,0
exprt_anomaly,video_multiclass_pooled_mean,acc_std,0.03391164991562635,0
exprt_anomaly,video_multiclass_pooled_mean,macro_f1,0.34375582750582756,0
exprt_anomaly,video_multiclass_pooled_mean,macro_f1,0.35741244866244865,0
exprt_anomaly,video_multiclass_pooled_mean,macro_f1_std,0.038760185573975564,0
exprt_anomaly,video_multiclass_pooled_mean,macro_f1_std,0.04239953876348482,0
exprt_anomaly,video_multiclass_pooled_rand,acc,0.37,0
exprt_anomaly,video_multiclass_pooled_rand,acc,0.425,0
exprt_anomaly,video_multiclass_pooled_rand,acc_std,0.010000000000000009,0
exprt_anomaly,video_multiclass_pooled_rand,acc_std,0.04183300132670378,0
exprt_anomaly,video_multiclass_pooled_rand,macro_f1,0.3429218004218004,0
exprt_anomaly,video_multiclass_pooled_rand,macro_f1,0.3968335830835831,0
exprt_anomaly,video_multiclass_pooled_rand,macro_f1_std,0.022653910697857552,0
exprt_anomaly,video_multiclass_pooled_rand,macro_f1_std,0.04467013883180862,0
pour_probe,flow_pooled,baseline_mae_norm,0.9075060658139198,0
pour_probe,flow_pooled,baseline_mae_px,4122.30908203125,0
pour_probe,flow_pooled,mae_norm,0.36167353688440534,0
